SA1_CODE_2021,Popn
10304107741,257
10304107742,322
10304107743,206
10304107744,308
10304107745,317
10304107746,693
10304107747,388
10304107748,344
10304107749,264
10304107750,456
10304107751,329
10304107752,493
10304107753,303
10304107754,456
10304107801,305
10304107802,225
10304107804,431
10304107805,397
10304107806,551
10304107807,388
10304107808,509
10304107809,253
10304107810,298
10304107811,277
10304107812,387
10304107813,211
10304107814,354
10304107815,370
10304107816,304
10304107817,575
10304107818,622
10304107819,312
10304107820,231
10304107821,205
10304107822,528
10304107823,308
10304107824,412
10304107825,384
10304107826,426
10304107828,624
10304107829,459
10304107830,523
10304107831,404
10304107837,349
10304107838,299
10304107839,372
10304107840,592
10304107842,917
10304107843,283
10304107844,367
10304107846,442
10304107847,775
10304107848,437
10304107849,416
10304107850,206
10304107851,596
10304107852,542
10304107853,676
10304107854,308
10304107855,437
10304107856,957
10304107857,878
10304107858,372
10304107859,612
10304107860,650
10304107861,199
10304107901,260
10304107902,325
10304107903,304
10304107904,400
10304107905,332
10304107906,196
10304107907,330
10304107908,328
10304107909,288
10304107910,225
10304107911,372
10304107912,251
10304107913,431
10304107914,297
10304107915,298
10304107916,238
10304107917,244
10304107918,302
10304107919,318
10304107920,246
10304107921,337
10304107922,450
10304107923,186
10304107924,566
10304107925,620
10304107926,184
10304107927,406
10304107928,417
10304107929,509
10304107930,474
10304107931,185
10304107932,317
10304107933,145
10304107934,341
10304107935,298
10304107936,404
10401108001,453
10401108002,61
10401108003,506
10401108004,20
10401108005,252
10401108006,362
10401108007,544
10401108008,364
10401108009,368
10401108010,480
10401108011,395
10401108012,557
10401108013,151
10401108014,355
10401108015,586
10401108016,338
10401108017,540
10401108018,391
10401108019,493
10401108020,396
10401108021,305
10401108022,282
10401108023,417
10401108024,293
10401108025,532
10401108026,0
10401108027,405
10401108028,343
10401108029,452
10401108030,408
10401108031,493
10401108032,284
10401108033,514
10401108034,351
10401108036,178
10401108037,414
10401108038,290
10401108039,466
10401108040,630
10401108041,531
10401108042,356
10401108043,534
10401108044,521
10401108046,309
10401108047,257
10401108048,401
10401108049,229
10401108050,372
10401108051,0
10401108052,323
10401108053,224
10401108055,332
10401108056,130
10401108057,130
10401108101,253
10401108102,425
10401108103,213
10401108104,134
10401108105,368
10401108106,268
10401108107,209
10401108108,509
10401108109,358
10401108110,287
10401108111,0
10401108113,398
10401108114,551
10401108115,255
10401108116,240
10401108117,357
10401108118,263
10401108119,163
10401108120,393
10401108121,530
10401108122,239
10401108123,298
10401108124,380
10401108125,214
10401108126,217
10401108127,199
10401108128,357
10401108129,395
10401108130,339
10401108131,408
10401108132,277
10401108133,307
10401108134,542
10401108135,562
10401108136,489
10401108137,259
10401108138,242
10401108139,337
10401108140,1324
10401108141,229
10401108143,372
10401108144,383
10401108145,314
10401108146,395
10401108147,387
10401108148,123
10401108149,186
10401108150,237
10401108151,24
10401108152,338
10401108153,281
10401108154,76
10401108201,32
10401108202,269
10401108203,656
10401108205,295
10401108206,65
10401108207,937
10401108208,196
10401108209,242
10401108210,31
10401108211,553
10401108212,380
10401108213,463
10401108214,437
10401108216,395
10401108217,223
10401108218,291
10401108219,423
10401108220,207
10401108221,480
10401108222,511
10401108223,247
10401108224,343
10401108225,249
10401108226,258
10401108227,452
10401108228,289
10401108229,367
10401108230,419
10401108231,331
10401108232,530
10401108233,655
10401108234,655
10401108235,316
10401108236,0
10401108237,502
10401108238,506
10401108239,258
10401108240,538
10401108241,451
10401108242,328
10401108243,406
10401108244,493
10401108245,416
10401108246,877
10401108247,65
10401108248,23
10401108249,522
10402108301,595
10402108302,216
10402108303,445
10402108304,301
10402108305,429
10402108306,183
10402108307,337
10402108308,331
10402108309,349
10402108310,454
10402108311,237
10402108312,321
10402108313,366
10402108314,436
10402108315,457
10402108316,335
10402108317,373
10402108401,458
10402108402,0
10402108403,529
10402108404,436
10402108405,278
10402108406,253
10402108407,631
10402108408,275
10402108409,495
10402108410,350
10402108411,190
10402108412,249
10402108413,501
10402108414,478
10402108415,502
10402108416,362
10402108417,316
10402108418,370
10402108419,366
10402108420,132
10402108421,407
10402108422,211
10402108423,202
10402108424,359
10402108425,282
10402108426,461
10402108427,585
10402108428,327
10402108429,358
10402108430,552
10402108431,492
10402108432,295
10402108433,626
10402108434,426
10402108435,389
10402108436,675
10402108438,444
10402108439,1017
10402108440,429
10402108441,312
10402108442,287
10402108443,461
10402108444,573
10402108445,360
10402108446,433
10402108501,0
10402108502,678
10402108503,15
10402108504,357
10402108505,403
10402108506,338
10402108507,390
10402108508,365
10402108509,230
10402108510,640
10402108511,298
10402108512,507
10402108513,325
10402108514,339
10402108515,289
10402108516,297
10402108517,518
10402108518,360
10402108519,754
10402108520,335
10402108521,4
10402108522,19
10402108523,298
10402108524,398
10402108525,420
10402108526,243
10402108527,647
10402108528,534
10402108529,552
10402108530,287
10402108531,437
10402108601,381
10402108602,230
10402108603,349
10402108605,264
10402108606,249
10402108607,233
10402108608,384
10402108609,431
10402108610,177
10402108611,311
10402108612,298
10402108613,334
10402108614,152
10402108615,129
10402108701,203
10402108702,260
10402108703,361
10402108704,195
10402108705,212
10402108706,214
10402108707,228
10402108708,200
10402108709,338
10402108710,256
10402108711,227
10402108712,218
10402108713,320
10402108801,0
10402108803,535
10402108804,408
10402108805,173
10402108806,505
10402108807,0
10402108808,416
10402108809,441
10402108810,305
10402108812,502
10402108813,510
10402108814,357
10402108815,475
10402108816,833
10402108817,595
10402108818,587
10402108819,369
10402108821,556
10402108822,565
10402108823,258
10402108824,823
10402108825,0
10402108826,428
10402108827,0
10402108828,624
10402108901,340
10402108902,560
10402108903,239
10402108904,451
10402108905,587
10402108906,324
10402108907,151
10402108908,715
10402108909,408
10402108910,288
10402108911,576
10402108912,442
10402108913,0
10402108914,574
10402108915,397
10402108916,341
10402108917,410
10402108918,249
10402108919,335
10402108920,204
10402108921,336
10402108922,343
10402108923,529
10402108924,468
10402108925,243
10402108926,437
10402108927,4
10402108928,362
10402108929,395
10402108930,385
10402108931,283
10402108932,467
10402108933,441
10402108934,451
10402108935,453
10402108936,47
10402108937,204
10402108938,11
10402108939,319
10402108940,361
10402108941,311
10402108942,4
10402108943,395
10402108944,426
10402108945,375
10402108946,643
10402108947,406
10402108948,503
10402108949,408
10402108950,478
10402108951,874
10402108952,98
10402108953,0
10402108954,337
10402108955,328
10402108956,327
10402109001,337
10402109002,0
10402109003,313
10402109004,261
10402109005,150
10402109006,400
10402109007,410
10402109008,490
10402109009,352
10402109010,342
10402109011,307
10402109012,222
10402109013,509
10402109014,298
10402109015,528
10402109101,279
10402109102,415
10402109103,428
10402109105,708
10402109106,354
10402109107,738
10402109108,350
10402109109,388
10402109110,339
10402109111,479
10402109115,261
10402109116,281
10402109117,0
10402109118,285
10402109121,444
10402109123,625
10402109124,607
10402109125,315
10402109126,533
10402109127,533
10402109128,324
10402109129,87
10402109130,514
10402109131,526
10402109132,604
10402109133,458
10402109134,244
10402109135,265
10402109136,296
10402109137,0
10402109138,357
10402109139,282
10402109140,37
10402109141,379
10402109142,84
10402109143,833
10402109144,303
10402109145,200
10402109146,309
10501109201,446
10501109202,396
10501109203,159
10501109204,418
10501109205,242
10501109207,429
10501109208,320
10501109210,120
10501109211,219
10501109212,272
10501109213,194
10501109214,33
10501109215,103
10501109216,84
10501109301,57
10501109302,334
10501109303,298
10501109304,450
10501109305,320
10501109306,295
10501109307,249
10501109308,237
10501109309,371
10501109310,394
10501109311,300
10501109312,131
10501109313,282
10501109315,0
10501109316,0
10501109317,429
10501109401,270
10501109402,285
10501109403,357
10501109404,181
10501109405,176
10501109406,264
10501109407,164
10501109408,208
10501109409,222
10501109410,369
10501109411,395
10501109412,333
10501109413,262
10501109414,416
10501109501,232
10501109502,211
10501109503,469
10501109504,302
10501109505,549
10501109506,163
10501109507,262
10501109508,534
10501109509,222
10501109510,286
10501109511,442
10501109512,237
10501109513,471
10501109514,214
10501109515,0
10501109601,199
10501109604,166
10501109605,125
10501109606,125
10501109607,206
10501109608,49
10501109610,252
10501109611,328
10501109612,267
10501109613,211
10501109614,268
10501109616,90
10501109618,375
10501109619,89
10501109620,309
10501109621,307
10501109622,372
10501109623,405
10501109624,420
10501109625,0
10501109626,0
10501109627,336
10501109628,51
10501109629,75
10501109630,177
10501109631,345
10502109701,220
10502109702,196
10502109703,308
10502109704,255
10502109705,352
10502109706,366
10502109707,252
10502109708,247
10502109709,263
10502109710,40
10502109711,183
10502109712,308
10502109713,467
10502109714,399
10502109715,352
10502109716,266
10502109717,388
10502109718,348
10502109719,468
10502109720,321
10502109721,419
10502109722,348
10502109723,361
10502109724,516
10502109725,440
10502109726,222
10502109727,215
10502109728,398
10502109729,368
10502109730,425
10502109731,223
10502109732,157
10502109733,350
10502109734,445
10502109735,378
10502109736,223
10502109737,392
10502109738,462
10502109739,337
10502109740,473
10502109741,319
10502109742,420
10502109743,347
10502109744,410
10502109745,432
10502109746,379
10502109747,509
10502109748,319
10502109749,394
10502109750,348
10502109751,433
10502109752,126
10502109801,94
10502109802,373
10502109804,207
10502109805,156
10502109806,182
10502109807,294
10502109808,170
10502109809,234
10502109810,161
10502109811,134
10502109812,41
10502109813,228
10503109901,218
10503109902,360
10503109903,393
10503109904,531
10503109905,225
10503109906,238
10503109907,254
10503109908,250
10503109909,168
10503109910,234
10503109911,223
10503109912,251
10503109913,245
10503109914,217
10503109915,207
10503109916,570
10503109917,145
10503109918,141
10503109919,260
10503109920,439
10503109921,338
10503109922,123
10503109923,354
10503109924,341
10503109925,210
10503109926,280
10503109927,143
10503109928,353
10503109929,223
10503110001,462
10503110002,296
10503110003,279
10503110004,448
10503110005,537
10503110006,583
10503110007,384
10503110008,305
10503110009,364
10503110010,230
10503110011,399
10503110012,321
10503110013,370
10503110014,323
10503110016,451
10503110017,510
10503110018,492
10503110019,282
10503110020,418
10503110021,158
10503110022,500
10503110023,264
10503110024,433
10503110025,370
10503110026,432
10503110027,502
10503110028,402
10503110029,71
10503110101,459
10503110102,490
10503110103,470
10503110105,639
10503110106,256
10503110107,557
10503110108,419
10503110109,358
10503110110,414
10503110111,338
10503110112,357
10503110113,343
10503110114,355
10503110115,499
10503110116,230
10503110117,449
10503110118,540
10503110119,565
10503110120,558
10503110121,651
10503110122,282
10503110123,467
10503110125,395
10503110126,254
10503110127,470
10503110128,514
10503110129,498
10503110130,429
10503110132,425
10503110133,305
10503110134,658
10503110135,392
10503110136,500
10503110137,132
10503110139,308
10503110142,564
10503110143,232
10503110144,560
10503110145,415
10503110146,696
10503110147,511
10503110148,285
10503110149,424
10503110150,941
10503110201,393
10503110202,368
10503110203,337
10503110204,371
10503110205,711
10503110206,342
10503110208,364
10503110209,417
10503110210,517
10503110213,517
10503110214,433
10503110215,890
10503110217,169
10503110219,111
10503110220,323
10503110221,7
10503110222,577
10503110223,0
10503110224,77
10503110225,457
10503110226,708
10503110227,703
10503110228,418
10503110229,410
10503110230,709
10503110301,284
10503110302,241
10503110303,423
10503110304,360
10503110305,234
10503110306,327
10503110307,464
10503110308,188
10503110309,317
10503110310,217
10503110311,662
10503110312,255
10503110313,246
10503110314,245
10503110315,217
10503110316,506
10503110317,526
10503110318,233
10503110401,425
10503110402,469
10503110403,279
10503110404,190
10503110405,301
10503110406,366
10503110407,368
10503110408,141
10503110409,356
10503110410,316
10503110411,318
10503110412,266
10503110413,266
10503110414,6
10503110415,99
10503110416,256
10503110501,276
10503110502,371
10503110503,309
10503110504,448
10503110506,325
10503110507,265
10503110508,335
10503110509,533
10503110510,277
10503110511,165
10503110512,455
10503110513,518
10503110514,147
10503110515,638
10503110516,348
10503110517,376
10503110518,196
10503110519,376
10503110520,116
10503110601,85
