"long" "lat" "order" "hole" "piece" "id" "group" "ogc_fid" "sa3_code11" "sa3_name11" "sa4_code11" "sa4_name11" "gcc_code11" "gcc_name11" "ste_code11" "ste_name11" "albers_sqm" "SA3_CODE"
27710.43915972 44861.1061313 50836 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
26852.48715404 43560.2515664 50837 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
25390.88851792 43632.09101438 50838 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
26121.16742679 42357.1370275 50839 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
28086.59635195 42360.62186718 50840 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
28324.93308539 43171.91392751 50841 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
34380.57001677 43069.16137906 50842 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
34920.70075602 45722.75975199 50843 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
36883.3893401 45733.03389266 50844 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
36535.91036292 43530.64639359 50845 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
41570.12140927 43139.46697772 50846 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
40691.35477688 35431.39855112 50847 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
41983.69999382 33745.01059765 50848 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
40818.65565204 33490.97547021 50849 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
42407.75982851 30833.9195367 50850 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
40832.56874416 28404.47783164 50851 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
38124.47870978 32447.62727982 50852 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
37580.30778833 31691.36003148 50853 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
36048.71531544 32563.54238556 50854 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
35568.23133088 32567.49888683 50855 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
36113.82048807 31704.07299274 50856 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
32684.75278914 32381.42276717 50857 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
32497.11887619 33253.43465441 50858 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
29852.94725205 33701.17287337 50859 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
30098.18106733 35081.34673551 50860 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
28813.08519737 34912.05954043 50861 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
28069.87468121 35887.1760517 50862 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
26823.30050352 35792.04486362 50863 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
25974.13374449 34267.39656798 50864 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
23543.41759904 33804.84815479 50865 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
22406.65156145 22843.93075388 50866 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
20323.4160087 19738.95229269 50867 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
20376.56348311 17493.68270571 50868 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
19143.87131527 17514.26396848 50869 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
19580.00428977 15796.96181282 50870 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
18885.2724862 15889.81159614 50871 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
18626.04374938 14838.96489432 50872 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
17069.86745146 15273.30727947 50873 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
16489.77200008 16279.95277308 50874 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
16323.3452181 14668.12256018 50875 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
15229.17828586 14853.23590055 50876 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
15498.80257091 15518.03214773 50877 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
14796.84182889 16266.40302718 50878 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
12561.46551734 13816.91163178 50879 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
11895.55219513 14332.01221186 50880 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
12540.91933224 12641.63784152 50881 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
11360.087748 13129.47165368 50882 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
11449.97675291 12342.40611018 50883 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
9291.2113706 12010.73585485 50884 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
9032.9252555 12480.89214842 50885 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
10168.96301933 13098.70555217 50886 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
8959.12130887 13274.03195378 50887 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
8587.2760128 12054.71537783 50888 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
8281.33690567 13110.46208885 50889 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
7210.40000271 13342.86249754 50890 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
6850.02781025 12382.18815103 50891 FALSE "1" "48" "48.1" "40" "20903" "Nillumbik - Kinglake" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 751768562.258955 20903
6091.75687952 -1335.88775695 50967 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
-430.26591535 -371.79161623 50968 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
591.92142801 6419.91788161 50969 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
5345.27661341 5338.9558 50970 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
5967.52498397 5271.12032735 50971 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
6127.30359657 5218.22936017 50972 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
5917.3693399 2143.50330746 50973 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
5006.40041583 467.8445035 50974 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
5665.96326033 352.65892734 50975 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
6091.75687952 -1335.88775695 50976 FALSE "1" "5" "5.1" "6" "20703" "Whitehorse - West" "207" "Melbourne - Inner East" "2GMEL" "Greater Melbourne" "2" "Victoria" 38054162.4508783 20703
8421.81744354 -1688.51112413 51951 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
6091.75687952 -1335.88775695 51952 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
5665.96326033 352.65892734 51953 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
5006.40041583 467.8445035 51954 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
5917.3693399 2143.50330746 51955 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
6127.30359657 5218.22936017 51956 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
9997.07610873 4237.63422781 51957 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
10264.85560434 1304.88798022 51958 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
8421.81744354 -1688.51112413 51959 FALSE "1" "54" "54.1" "49" "21104" "Whitehorse - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 26569235.6811206 21104
-6655.90147883 1723.15025 51960 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-9866.130846 2255.89424124 51961 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-9567.50726521 4463.99937826 51962 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-11167.20069988 4662.69121029 51963 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-10946.81686289 6314.10815293 51964 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-12440.93858428 6663.60318736 51965 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-12312.92301036 7977.38474003 51966 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-9967.2835259 8387.48086066 51967 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-9000.44291631 7139.59763598 51968 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-5640.645603 7891.49318144 51969 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-5268.03274922 7299.23268655 51970 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-4820.03902249 7301.52955878 51971 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-5247.39275956 6683.69738291 51972 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-7647.96757048 7137.66874139 51973 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-7046.91324763 5153.72411783 51974 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-8871.59058723 5853.1009314 51975 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-8129.24341163 5161.04669351 51976 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-8776.98503006 4770.56777386 51977 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-7419.86431164 4366.67249775 51978 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
-6655.90147883 1723.15025 51979 FALSE "1" "55" "55.1" "50" "20607" "Yarra" "206" "Melbourne - Inner" "2GMEL" "Greater Melbourne" "2" "Victoria" 20615337.8472856 20607
9997.07610873 4237.63422781 51980 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
6127.30359657 5218.22936017 51981 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
5967.52498397 5271.12032735 51982 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
6729.45692138 8468.53811492 51983 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
7388.99603178 8785.23944247 51984 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
6850.02781025 12382.18815103 51985 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
7210.40000271 13342.86249754 51986 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
8281.33690567 13110.46208885 51987 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
8587.2760128 12054.71537783 51988 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
8959.12130887 13274.03195378 51989 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
10168.96301933 13098.70555217 51990 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
9032.9252555 12480.89214842 51991 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
9291.2113706 12010.73585485 51992 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
11449.97675291 12342.40611018 51993 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
11360.087748 13129.47165368 51994 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
12540.91933224 12641.63784152 51995 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
11895.55219513 14332.01221186 51996 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
12561.46551734 13816.91163178 51997 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
14796.84182889 16266.40302718 51998 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
15498.80257091 15518.03214773 51999 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
15229.17828586 14853.23590055 52000 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
16323.3452181 14668.12256018 52001 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
16489.77200008 16279.95277308 52002 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
17069.86745146 15273.30727947 52003 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
16478.33446488 12713.06234037 52004 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
17308.44776915 9587.89756739 52005 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
12385.88046585 9451.37919711 52006 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
11976.130902 6641.28626472 52007 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
10323.66405383 6555.11778058 52008 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
9997.07610873 4237.63422781 52009 FALSE "1" "56" "56.1" "116" "21102" "Manningham - East" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 66561994.6972027 21102
-29683.99141079 20550.71275656 52373 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-31374.50172419 20687.43542368 52374 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-36653.70764294 21414.83392729 52375 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-39140.9728134 23214.63001687 52376 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-39129.15250871 28331.31013186 52377 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-41263.84906524 28742.75984916 52378 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-41860.27645112 31759.22110437 52379 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-37843.29055036 31244.09378973 52380 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-41330.41917849 35400.7722832 52381 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-40848.34976344 38801.64987235 52382 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-37185.04370722 38829.41484307 52383 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
-35307.61204506 40775.96244434 52384 FALSE "1" "59" "59.1" "124" "21004" "Sunbury" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 260684309.344594 21004
